iter	RMSE
4343	0.1373708547
4344	0.1373610699
4345	0.1373506545
4346	0.1373383917
4347	0.137328644
4348	0.137317833
4349	0.1373032947
4350	0.1372993641
4351	0.1372948474
4352	0.1372801273
4353	0.1372694465
4354	0.1372597212
4355	0.1372341087
4356	0.1372176338
4357	0.1372076034
4358	0.1371889805
4359	0.1371838087
4360	0.1371697813
4361	0.137145066
4362	0.1371303255
4363	0.1370997476
4364	0.1370767783
4365	0.1370714874
4366	0.1370663902
4367	0.1370630759
4368	0.1370528571
4369	0.1370403109
4370	0.1370227098
4371	0.1370027539
4372	0.1369886256
4373	0.1369856123
4374	0.1369768492
4375	0.1369554037
4376	0.1369455008
4377	0.1369401828
4378	0.1369298338
4379	0.1369105281
4380	0.1368975847
4381	0.1368732003
4382	0.1368700121
4383	0.136849372
4384	0.1368313458
4385	0.1368168053
4386	0.136806208
4387	0.1367956529
4388	0.1367886472
4389	0.1367777288
4390	0.1367600941
4391	0.1367455297
4392	0.1367361904
4393	0.1367209411
4394	0.1367062611
4395	0.136684782
4396	0.1366621361
4397	0.1366417658
4398	0.1366298721
4399	0.1366136807
4400	0.1366048926
4401	0.1365917156
4402	0.1365743253
4403	0.1365689729
4404	0.1365522755
4405	0.1365495985
4406	0.1365454672
4407	0.1365435649
4408	0.136532948
4409	0.1365141643
4410	0.1364970738
4411	0.1364790698
4412	0.1364678446
4413	0.1364650858
4414	0.1364545407
4415	0.1364062418
4416	0.1363881181
4417	0.1363779903
4418	0.136366014
4419	0.136362448
4420	0.1363563517
4421	0.136349521
4422	0.1363436804
4423	0.1363367406
4424	0.1363282483
4425	0.1363086263
4426	0.1363001335
4427	0.1362913765
4428	0.1362830027
4429	0.1362811755
4430	0.1362684923
4431	0.1362550013
4432	0.1362514901
4433	0.1362384199
4434	0.1362254755
4435	0.1362015139
4436	0.1361929765
4437	0.1361767589
4438	0.136162616
4439	0.1361523646
4440	0.1361422814
4441	0.1361193384
4442	0.1361107123
4443	0.1360969139
4444	0.1360905694
4445	0.1360792253
4446	0.1360681918
4447	0.1360483968
4448	0.1360367673
4449	0.1360264845
4450	0.1359925608
4451	0.135989267
4452	0.1359729696
4453	0.1359544689
4454	0.1359327606
4455	0.1359260595
4456	0.1359136473
4457	0.135893685
4458	0.1358815155
4459	0.1358709065
4460	0.1358603316
4461	0.1358433282
4462	0.1358340505
4463	0.1358300761
4464	0.1358200546
4465	0.1358068631
4466	0.1357991592
4467	0.1357837394
4468	0.1357795482
4469	0.13577265
4470	0.1357642953
4471	0.1357523408
4472	0.1357427642
4473	0.135731406
4474	0.1357173118
4475	0.1357057027
4476	0.1357015917
4477	0.1356938415
4478	0.1356778763
4479	0.1356599031
4480	0.1356555354
4481	0.1356492012
4482	0.135633843
4483	0.1356205723
4484	0.1356175887
4485	0.1356125426
4486	0.1356061757
4487	0.1355966107
4488	0.135584225
4489	0.1355759544
4490	0.1355707909
4491	0.1355534151
4492	0.1354953466
4493	0.1354837589
4494	0.135473963
4495	0.1354631896
4496	0.1354294846
4497	0.1354090561
4498	0.1353955696
4499	0.1353765605
4500	0.1353646049
4501	0.1353565622
4502	0.1353493017
4503	0.1353346412
4504	0.1353281944
4505	0.135318677
4506	0.1352996683
4507	0.1352863653
4508	0.1352298811
4509	0.1352254194
4510	0.1352157945
4511	0.1352024717
4512	0.1351965587
4513	0.135187054
4514	0.1351791434
4515	0.1351627104
4516	0.1351431713
4517	0.1351388653
4518	0.1351356089
4519	0.1351158979
4520	0.1351056573
4521	0.1351005803
4522	0.1350941117
4523	0.1350889391
4524	0.135084219
4525	0.1350649418
4526	0.1350463133
4527	0.1350360148
4528	0.1350197941
4529	0.1350061108
4530	0.135002372
4531	0.1349876191
4532	0.1349834095
4533	0.1349682994
4534	0.1349570804
4535	0.1349493109
4536	0.134918806
4537	0.1348981911
4538	0.1348937039
4539	0.1348869208
4540	0.1348732835
4541	0.1348662797
4542	0.1348548129
4543	0.1348437402
4544	0.1348344013
4545	0.1348267241
4546	0.1348090935
4547	0.1347821045
4548	0.1347727279
4549	0.1347552708
4550	0.1347473783
4551	0.1347300807
4552	0.1347197564
4553	0.1347099054
4554	0.1346983708
4555	0.1346848795
4556	0.1346694357
4557	0.1346609258
4558	0.1346534751
4559	0.1346490611
4560	0.1346369529
4561	0.1346242971
4562	0.1345789754
4563	0.1345751174
4564	0.1345274596
4565	0.1345152382
4566	0.1345077915
4567	0.1344951561
4568	0.1344830895
4569	0.1344749881
4570	0.1344589775
4571	0.1344492027
4572	0.1344422465
4573	0.1344271354
4574	0.1343983355
4575	0.1343934262
4576	0.1343863578
4577	0.1343676258
4578	0.1343618246
4579	0.134353717
4580	0.1343421415
4581	0.1343229194
4582	0.134301086
4583	0.1342827687
4584	0.1342775853
4585	0.1342565238
4586	0.1342473078
4587	0.1342366874
4588	0.134230634
4589	0.1342125137
4590	0.1342028521
4591	0.134195065
4592	0.1341789941
4593	0.13416848
4594	0.1341599668
4595	0.1341411123
4596	0.1341296287
4597	0.13411676
4598	0.1340941656
4599	0.1340808256
4600	0.134057891
4601	0.1340496842
4602	0.1340389737
4603	0.1340298902
4604	0.1340212693
4605	0.1340127408
4606	0.1340039971
4607	0.1339763517
4608	0.1339732325
4609	0.1339658653
4610	0.1339517295
4611	0.1339472913
4612	0.1339394739
4613	0.1339327593
4614	0.1339206384
4615	0.133918229
4616	0.1339087998
4617	0.1339041125
4618	0.1339004608
4619	0.133884323
4620	0.1338645649
4621	0.1338464959
4622	0.1338423076
4623	0.1338184906
4624	0.1337997742
4625	0.1337886834
4626	0.1337792979
4627	0.1337725156
4628	0.1337539828
4629	0.1337423729
4630	0.1337310988
4631	0.1337242189
4632	0.1336897674
4633	0.1336804451
4634	0.1336659358
4635	0.1336448651
4636	0.1336220315
4637	0.1336100344
4638	0.1335998419
4639	0.1335859218
4640	0.133580234
4641	0.133567553
4642	0.133557003
4643	0.1335458893
4644	0.1335368015
4645	0.1335198764
4646	0.1335102375
4647	0.1335000365
4648	0.1334776643
4649	0.1334623164
4650	0.1334596818
4651	0.1334446943
4652	0.1334385595
4653	0.133428393
4654	0.1334169876
4655	0.1334038435
4656	0.1333863567
4657	0.1333660675
4658	0.1333515329
4659	0.1333385204
4660	0.1333241376
4661	0.1333057827
4662	0.1332864477
4663	0.1332744353
4664	0.1332593339
4665	0.133245372
4666	0.1332230173
4667	0.1332156681
4668	0.1332061944
4669	0.1331877007
4670	0.1331741486
4671	0.1331724299
4672	0.1331669918
4673	0.1331561145
4674	0.1331488812
4675	0.133147089
4676	0.1331322913
4677	0.1331286724
4678	0.1331196739
4679	0.1331039954
4680	0.1330944803
4681	0.1330842862
4682	0.1330659935
4683	0.1330541246
4684	0.133009174
4685	0.1329937316
4686	0.1329853758
4687	0.1329802348
4688	0.1329658393
4689	0.1329609341
4690	0.1329537314
4691	0.132933396
4692	0.1329218783
4693	0.1328870615
4694	0.1328830025
4695	0.1328794542
4696	0.1328699609
4697	0.132860787
4698	0.1328440137
4699	0.1328328607
4700	0.1328270859
4701	0.1328152089
4702	0.1328086036
4703	0.1327853681
4704	0.1327777722
4705	0.1327651065
4706	0.1327586926
4707	0.1327510937
4708	0.1327390691
4709	0.1327293104
4710	0.1327048057
4711	0.1326925138
4712	0.1326725422
4713	0.1326594975
4714	0.1326501723
4715	0.1326318167
4716	0.1326233317
4717	0.1325673503
4718	0.1325636247
4719	0.1325476332
4720	0.1325439518
4721	0.1325331316
4722	0.1325160351
4723	0.1325047184
4724	0.1324990997
4725	0.1324845298
4726	0.1324820115
4727	0.1324693523
4728	0.1324565246
4729	0.1324357353
4730	0.1324249195
4731	0.1324090817
4732	0.1324045862
4733	0.1323953484
4734	0.1323786887
4735	0.1323624199
4736	0.132357873
4737	0.1323503644
4738	0.1323436569
4739	0.1323299687
4740	0.1323218376
4741	0.1323030334
4742	0.1322936945
4743	0.1322897742
4744	0.1322787855
4745	0.1322698741
4746	0.1322517235
4747	0.1322429463
4748	0.132221882
4749	0.1322173846
4750	0.1322019707
4751	0.1321936011
4752	0.1321842074
4753	0.13216714
4754	0.1321590778
4755	0.132152161
4756	0.1321495062
4757	0.1321369187
4758	0.1321230961
4759	0.1321165139
4760	0.1321022635
4761	0.1320906071
4762	0.132076701
4763	0.1320559271
4764	0.1320468977
4765	0.132034513
4766	0.1320236906
4767	0.1320173324
4768	0.1320000329
4769	0.1319843979
4770	0.1319703091
4771	0.1319487649
4772	0.13194536
4773	0.1319344573
4774	0.1319236778
4775	0.1319135979
4776	0.131902553
4777	0.1318851096
4778	0.1318746083
4779	0.1318319913
4780	0.1318236844
4781	0.1318170149
4782	0.131808546
4783	0.1317826184
4784	0.1317723973
4785	0.1317634699
4786	0.1317603026
4787	0.1317466408
4788	0.1317354064
4789	0.131724109
4790	0.1317159051
4791	0.1317049144
4792	0.1316898198
4793	0.1316836746
4794	0.1316738045
4795	0.1316668574
4796	0.1316615853
4797	0.131652089
4798	0.1316446164
4799	0.1316388965
4800	0.1316327982
4801	0.1316157513
4802	0.1316014797
4803	0.1315960002
4804	0.1315857513
4805	0.1315827433
4806	0.1315731869
4807	0.1315607469
4808	0.1315485559
4809	0.1315417543
4810	0.1314981899
4811	0.1314772848
4812	0.1314615357
4813	0.1314538305
4814	0.1314489691
4815	0.1314339917
4816	0.1314264937
4817	0.131423178
4818	0.1314212904
4819	0.1314164802
4820	0.1314122798
4821	0.1314068629
4822	0.1314004841
4823	0.1313948296
4824	0.1313869807
4825	0.1313852813
4826	0.1313756011
4827	0.131369712
4828	0.1313639836
4829	0.1313329794
4830	0.131317905
4831	0.1313130622
4832	0.1312946566
4833	0.1312779669
4834	0.131270245
4835	0.1312600707
4836	0.1312567546
4837	0.1312478349
4838	0.1312361229
4839	0.1312238924
4840	0.1312183981
4841	0.1312037234
4842	0.1311915463
4843	0.131180515
4844	0.1311661711
4845	0.1311522082
4846	0.131139239
4847	0.1311278163
4848	0.1311231785
4849	0.1311120984
4850	0.1311054746
4851	0.1311052755
4852	0.1310937556
4853	0.1310881716
4854	0.1310827036
4855	0.1310497596
4856	0.131037304
4857	0.1310323587
4858	0.1310212453
4859	0.1310147038
4860	0.1310041164
4861	0.1309929959
4862	0.1309729527
4863	0.1309669441
4864	0.130962349
4865	0.1309534618
4866	0.1309419574
4867	0.1309133372
4868	0.1308976945
4869	0.130893371
4870	0.1308838089
4871	0.1308742475
4872	0.130868848
4873	0.130860837
4874	0.130851767
4875	0.1308430915
4876	0.1308297653
4877	0.1308038469
4878	0.1307820205
4879	0.1307740776
4880	0.1307717151
4881	0.1307621605
4882	0.130753487
4883	0.1307473416
4884	0.1307433132
4885	0.1307371398
4886	0.1307256934
4887	0.1307191491
4888	0.1307097132
4889	0.1306952905
4890	0.13068365
4891	0.1306757301
4892	0.13066518
4893	0.1306452734
4894	0.1306373982
4895	0.1306280942
4896	0.130620042
4897	0.1306072059
4898	0.1305948318
4899	0.1305852391
4900	0.1305787582
4901	0.1305759764
4902	0.130532465
4903	0.1305182983
4904	0.1305112206
4905	0.1305089042
4906	0.1305013753
4907	0.1304979009
4908	0.1304610961
4909	0.1304556332
4910	0.1304511064
4911	0.1304455742
4912	0.130440186
4913	0.1304339846
4914	0.130423699
4915	0.1304105595
4916	0.1303295054
4917	0.1303257313
4918	0.1303077686
4919	0.1302930951
4920	0.1302870155
4921	0.1302702593
4922	0.1302593463
4923	0.130255109
4924	0.1302503153
4925	0.1302438624
4926	0.1302286352
4927	0.1302248995
4928	0.130216463
4929	0.130198318
4930	0.130195761
4931	0.130184619
4932	0.1301770554
4933	0.1301658619
4934	0.1301550428
4935	0.130139109
4936	0.1301236194
4937	0.1301180406
4938	0.1301091341
4939	0.1300989957
4940	0.1300917865
4941	0.1300840041
4942	0.1300741597
4943	0.1300607232
4944	0.130052705
4945	0.1300444775
4946	0.1300370682
4947	0.1300240247
4948	0.1300180461
4949	0.1300117488
4950	0.1300039098
4951	0.1299951005
4952	0.1299797288
4953	0.1299747281
4954	0.1299606256
4955	0.1299554126
4956	0.1299413787
4957	0.1299359925
4958	0.1299329314
4959	0.1299300466
4960	0.1299243973
4961	0.129916743
4962	0.1298855928
4963	0.129878019
4964	0.1298607931
4965	0.1298528515
4966	0.1298034609
4967	0.1297975494
4968	0.1297781976
4969	0.1297692013
4970	0.1297582279
4971	0.1297545505
4972	0.1297471156
4973	0.1297365799
4974	0.1297347187
4975	0.1297144325
4976	0.1297014668
4977	0.1296944511
4978	0.1296905421
4979	0.1296834329
4980	0.1296606984
4981	0.1296308253
4982	0.1296234608
4983	0.1296128032
4984	0.1295975845
4985	0.1295861886
4986	0.1295842346
4987	0.1295557164
4988	0.1295438073
4989	0.129524805
4990	0.129516184
4991	0.1295092536
4992	0.129502811
4993	0.1294918444
4994	0.129483233
4995	0.1294716327
4996	0.1294664949
4997	0.1294570062
4998	0.1294476108
4999	0.1294370991
